Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Explicit,Added At,Record Label,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Liveness,Valence,Tempo,Time Signature,artwork_url
spotify:track:08kTa3SL9sV6Iy8KLKtGql,Kasoor,Kasoor,Prateek Kuhad,6/30/2020,197549,FALSE,5/16/2022,Prateek Kuhad,61,0.558,0.497,8,-7.175,1,0.0256,0.0285,0.0799,0.444,107.047,4,https://i.scdn.co/image/ab67616d0000b273ae7abe97f7020d657e87bbec
spotify:track:3bZPdEskcnMdepwCaDSJRl,Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar,5/25/2010,330360,FALSE,5/16/2022,Sony Music Entertainment India Pvt. Ltd.,71,0.585,0.698,9,-6.261,1,0.0392,0.42,0.363,0.621,139.831,4,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec
spotify:track:3bZPdEskcnMdepwCaDSJRl,Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),Shafqat Amanat Ali,5/25/2010,330360,FALSE,5/16/2022,Sony Music Entertainment India Pvt. Ltd.,71,0.585,0.698,9,-6.261,1,0.0392,0.42,0.363,0.621,139.831,4,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec
spotify:track:3bZPdEskcnMdepwCaDSJRl,Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),Sunidhi Chauhan,5/25/2010,330360,FALSE,5/16/2022,Sony Music Entertainment India Pvt. Ltd.,71,0.585,0.698,9,-6.261,1,0.0392,0.42,0.363,0.621,139.831,4,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec
spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman,1/4/2017,347888,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,33,0.749,0.695,8,-6.429,1,0.065,0.0222,0.138,0.686,129.97,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,OK Jaanu (Original Motion Picture Soundtrack),Kaly,1/4/2017,347888,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,33,0.749,0.695,8,-6.429,1,0.065,0.0222,0.138,0.686,129.97,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,OK Jaanu (Original Motion Picture Soundtrack),Hard Kaur,1/4/2017,347888,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,33,0.749,0.695,8,-6.429,1,0.065,0.0222,0.138,0.686,129.97,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,OK Jaanu (Original Motion Picture Soundtrack),ADK,1/4/2017,347888,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,33,0.749,0.695,8,-6.429,1,0.065,0.0222,0.138,0.686,129.97,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,OK Jaanu (Original Motion Picture Soundtrack),Shashaa Tirupati,1/4/2017,347888,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,33,0.749,0.695,8,-6.429,1,0.065,0.0222,0.138,0.686,129.97,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,OK Jaanu (Original Motion Picture Soundtrack),Aashima Mahajan,1/4/2017,347888,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,33,0.749,0.695,8,-6.429,1,0.065,0.0222,0.138,0.686,129.97,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:0tUsMZCtbfGwAvRw1NpsJF,Kaara Fankaara,OK Jaanu (Original Motion Picture Soundtrack),Paroma Dasgupta,1/4/2017,347888,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,33,0.749,0.695,8,-6.429,1,0.065,0.0222,0.138,0.686,129.97,4,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman,1/4/2017,179657,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,61,0.721,0.65,0,-6.95,0,0.135,0.0115,0.34,0.392,130.487,5,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,OK Jaanu (Original Motion Picture Soundtrack),Badshah,1/4/2017,179657,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,61,0.721,0.65,0,-6.95,0,0.135,0.0115,0.34,0.392,130.487,5,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,OK Jaanu (Original Motion Picture Soundtrack),Tanishk Bagchi,1/4/2017,179657,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,61,0.721,0.65,0,-6.95,0,0.135,0.0115,0.34,0.392,130.487,5,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,OK Jaanu (Original Motion Picture Soundtrack),Shashaa Tirupati,1/4/2017,179657,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,61,0.721,0.65,0,-6.95,0,0.135,0.0115,0.34,0.392,130.487,5,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,OK Jaanu (Original Motion Picture Soundtrack),Jubin Nautiyal,1/4/2017,179657,FALSE,5/18/2022,Sony Music Entertainment India Pvt. Ltd.,61,0.721,0.65,0,-6.95,0,0.135,0.0115,0.34,0.392,130.487,5,https://i.scdn.co/image/ab67616d0000b273007759a309e7364ffc5f664a
spotify:track:1Xl83AOH0iWEOVFcdQqKBW,Nainowale Ne,Padmaavat,Neeti Mohan,1/21/2018,175821,FALSE,5/18/2022,T-Series,60,0.602,0.513,1,-7.953,0,0.0287,0.563,0.161,0.6,96.96,4,https://i.scdn.co/image/ab67616d0000b273b07fa198edaf969b74dd160a
spotify:track:1Xl83AOH0iWEOVFcdQqKBW,Nainowale Ne,Padmaavat,Sanjay Leela Bhansali,1/21/2018,175821,FALSE,5/18/2022,T-Series,60,0.602,0.513,1,-7.953,0,0.0287,0.563,0.161,0.6,96.96,4,https://i.scdn.co/image/ab67616d0000b273b07fa198edaf969b74dd160a
spotify:track:1Xl83AOH0iWEOVFcdQqKBW,Nainowale Ne,Padmaavat,Siddharth - Garima,1/21/2018,175821,FALSE,5/18/2022,T-Series,60,0.602,0.513,1,-7.953,0,0.0287,0.563,0.161,0.6,96.96,4,https://i.scdn.co/image/ab67616d0000b273b07fa198edaf969b74dd160a
spotify:track:4uLG79ROWYEXx1kJvDVbWI,Tere Rang,Atrangi Re,Haricharan,12/6/2021,274297,FALSE,5/24/2022,T-Series,43,0.779,0.748,10,-6.811,0,0.205,0.0614,0.124,0.852,163.939,4,https://i.scdn.co/image/ab67616d0000b27333f7475be62b9f31fa66f1bc
spotify:track:4uLG79ROWYEXx1kJvDVbWI,Tere Rang,Atrangi Re,Shreya Ghoshal,12/6/2021,274297,FALSE,5/24/2022,T-Series,43,0.779,0.748,10,-6.811,0,0.205,0.0614,0.124,0.852,163.939,4,https://i.scdn.co/image/ab67616d0000b27333f7475be62b9f31fa66f1bc
spotify:track:4uLG79ROWYEXx1kJvDVbWI,Tere Rang,Atrangi Re,A.R. Rahman,12/6/2021,274297,FALSE,5/24/2022,T-Series,43,0.779,0.748,10,-6.811,0,0.205,0.0614,0.124,0.852,163.939,4,https://i.scdn.co/image/ab67616d0000b27333f7475be62b9f31fa66f1bc
spotify:track:4uLG79ROWYEXx1kJvDVbWI,Tere Rang,Atrangi Re,Irshad Kamil,12/6/2021,274297,FALSE,5/24/2022,T-Series,43,0.779,0.748,10,-6.811,0,0.205,0.0614,0.124,0.852,163.939,4,https://i.scdn.co/image/ab67616d0000b27333f7475be62b9f31fa66f1bc
spotify:track:7cLGKaJXLFpUU7Up34vVr1,Tera Rastaa Chhodoon Na,Chennai Express,Vishal-Shekhar,7/3/2013,252963,FALSE,5/27/2022,T-Series,67,0.419,0.679,4,-8.052,1,0.0384,0.493,0.119,0.368,169.911,4,https://i.scdn.co/image/ab67616d0000b273dfd1ddf5b8431d6fc5210d6c
spotify:track:7cLGKaJXLFpUU7Up34vVr1,Tera Rastaa Chhodoon Na,Chennai Express,Amitabh Bhattacharya,7/3/2013,252963,FALSE,5/27/2022,T-Series,67,0.419,0.679,4,-8.052,1,0.0384,0.493,0.119,0.368,169.911,4,https://i.scdn.co/image/ab67616d0000b273dfd1ddf5b8431d6fc5210d6c
spotify:track:7cLGKaJXLFpUU7Up34vVr1,Tera Rastaa Chhodoon Na,Chennai Express,Anusha Mani,7/3/2013,252963,FALSE,5/27/2022,T-Series,67,0.419,0.679,4,-8.052,1,0.0384,0.493,0.119,0.368,169.911,4,https://i.scdn.co/image/ab67616d0000b273dfd1ddf5b8431d6fc5210d6c
spotify:track:10xpoX1VRYvPz9KwKtKbX4,Aaj Jane Ki Zid Na Karo,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Sohail Rana,10/26/2016,171428,FALSE,5/27/2022,Sony Music Entertainment India Pvt. Ltd.,46,0.489,0.812,9,-6.31,0,0.18,0.286,0.0768,0.272,140.043,4,https://i.scdn.co/image/ab67616d0000b273be29198a11ca7380b2a58c97
spotify:track:10xpoX1VRYvPz9KwKtKbX4,Aaj Jane Ki Zid Na Karo,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Shilpa Rao,10/26/2016,171428,FALSE,5/27/2022,Sony Music Entertainment India Pvt. Ltd.,46,0.489,0.812,9,-6.31,0,0.18,0.286,0.0768,0.272,140.043,4,https://i.scdn.co/image/ab67616d0000b273be29198a11ca7380b2a58c97
spotify:track:5uUEytfFSWfTzu5EqZxQju,Sab Tera,Baaghi,Armaan Malik,4/9/2016,228116,FALSE,5/27/2022,T-Series,59,0.505,0.642,7,-5.864,1,0.0339,0.643,0.151,0.427,159.775,4,https://i.scdn.co/image/ab67616d0000b2733f334dbf565ef4b341d36fd4
spotify:track:5uUEytfFSWfTzu5EqZxQju,Sab Tera,Baaghi,Shraddha Kapoor,4/9/2016,228116,FALSE,5/27/2022,T-Series,59,0.505,0.642,7,-5.864,1,0.0339,0.643,0.151,0.427,159.775,4,https://i.scdn.co/image/ab67616d0000b2733f334dbf565ef4b341d36fd4
spotify:track:68iBMrMRc1rg4eAxJbvxch,Leja Re,Leja Re,Tanishk Bagchi,11/24/2018,205974,FALSE,5/27/2022,T-Series,60,0.791,0.761,1,-4.414,1,0.06,0.558,0.107,0.449,100.031,4,https://i.scdn.co/image/ab67616d0000b273f7d2a56220308f87f643ef4d
spotify:track:68iBMrMRc1rg4eAxJbvxch,Leja Re,Leja Re,Dhvani Bhanushali,11/24/2018,205974,FALSE,5/27/2022,T-Series,60,0.791,0.761,1,-4.414,1,0.06,0.558,0.107,0.449,100.031,4,https://i.scdn.co/image/ab67616d0000b273f7d2a56220308f87f643ef4d
spotify:track:68iBMrMRc1rg4eAxJbvxch,Leja Re,Leja Re,Rashmi Virag,11/24/2018,205974,FALSE,5/27/2022,T-Series,60,0.791,0.761,1,-4.414,1,0.06,0.558,0.107,0.449,100.031,4,https://i.scdn.co/image/ab67616d0000b273f7d2a56220308f87f643ef4d
spotify:track:5XXJqs7f42R8PAY4Xcr0ax,Pareshaan,Ishaqzaade,Amit Trivedi,4/12/2012,292075,FALSE,5/28/2022,YRF Music,51,0.446,0.398,2,-11.353,0,0.0358,0.421,0.112,0.259,149.839,3,https://i.scdn.co/image/ab67616d0000b273689f566242484e89e9cad22a
spotify:track:5XXJqs7f42R8PAY4Xcr0ax,Pareshaan,Ishaqzaade,Shalmali Kholgade,4/12/2012,292075,FALSE,5/28/2022,YRF Music,51,0.446,0.398,2,-11.353,0,0.0358,0.421,0.112,0.259,149.839,3,https://i.scdn.co/image/ab67616d0000b273689f566242484e89e9cad22a
spotify:track:5XXJqs7f42R8PAY4Xcr0ax,Pareshaan,Ishaqzaade,Kausar Munir,4/12/2012,292075,FALSE,5/28/2022,YRF Music,51,0.446,0.398,2,-11.353,0,0.0358,0.421,0.112,0.259,149.839,3,https://i.scdn.co/image/ab67616d0000b273689f566242484e89e9cad22a
spotify:track:2fqNdySq1LqGO95LAFjJe0,Mannat,Daawat-e-Ishq,Sajid-Wajid,7/17/2014,300016,FALSE,5/28/2022,YRF Music,43,0.579,0.523,3,-10.398,1,0.0422,0.676,0.107,0.456,87.789,4,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3
spotify:track:2fqNdySq1LqGO95LAFjJe0,Mannat,Daawat-e-Ishq,Sonu Nigam,7/17/2014,300016,FALSE,5/28/2022,YRF Music,43,0.579,0.523,3,-10.398,1,0.0422,0.676,0.107,0.456,87.789,4,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3
spotify:track:2fqNdySq1LqGO95LAFjJe0,Mannat,Daawat-e-Ishq,Shreya Ghoshal,7/17/2014,300016,FALSE,5/28/2022,YRF Music,43,0.579,0.523,3,-10.398,1,0.0422,0.676,0.107,0.456,87.789,4,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3
spotify:track:2fqNdySq1LqGO95LAFjJe0,Mannat,Daawat-e-Ishq,Keerthi Sagathia,7/17/2014,300016,FALSE,5/28/2022,YRF Music,43,0.579,0.523,3,-10.398,1,0.0422,0.676,0.107,0.456,87.789,4,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3
spotify:track:2fqNdySq1LqGO95LAFjJe0,Mannat,Daawat-e-Ishq,Kausar Munir,7/17/2014,300016,FALSE,5/28/2022,YRF Music,43,0.579,0.523,3,-10.398,1,0.0422,0.676,0.107,0.456,87.789,4,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3
spotify:track:72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",Jasleen Royal,8/5/2021,228855,FALSE,5/30/2022,Sony Music Entertainment India Pvt. Ltd.,75,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0971,0.236,82.941,4,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e
spotify:track:72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",B Praak,8/5/2021,228855,FALSE,5/30/2022,Sony Music Entertainment India Pvt. Ltd.,75,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0971,0.236,82.941,4,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e
spotify:track:72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",Romy,8/5/2021,228855,FALSE,5/30/2022,Sony Music Entertainment India Pvt. Ltd.,75,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0971,0.236,82.941,4,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e
spotify:track:3WVHfTd7xz9VPYJQFpOp8j,Main Agar Kahoon,Soulful Sonu Nigam Specials,Sonu Nigam,7/31/2017,308158,FALSE,5/30/2022,T-Series,51,0.533,0.436,5,-7.521,0,0.0276,0.234,0.46,0.371,146.868,3,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e
spotify:track:3WVHfTd7xz9VPYJQFpOp8j,Main Agar Kahoon,Soulful Sonu Nigam Specials,Shreya Ghoshal,7/31/2017,308158,FALSE,5/30/2022,T-Series,51,0.533,0.436,5,-7.521,0,0.0276,0.234,0.46,0.371,146.868,3,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e
spotify:track:3WVHfTd7xz9VPYJQFpOp8j,Main Agar Kahoon,Soulful Sonu Nigam Specials,Sonu Nigam,7/31/2017,308158,FALSE,5/30/2022,T-Series,51,0.533,0.436,5,-7.521,0,0.0276,0.234,0.46,0.371,146.868,3,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e
spotify:track:3WVHfTd7xz9VPYJQFpOp8j,Main Agar Kahoon,Soulful Sonu Nigam Specials,Shreya Ghoshal,7/31/2017,308158,FALSE,5/30/2022,T-Series,51,0.533,0.436,5,-7.521,0,0.0276,0.234,0.46,0.371,146.868,3,https://i.scdn.co/image/ab67616d0000b273675b3f7dea80153c73581e5e
spotify:track:5HY1pCLXAlq5A0G6WR5vvS,"Love Me Thoda Aur (From ""Yaariyan"")",Loveholic Arijit Singh,Pritam,4/15/2019,265810,FALSE,5/31/2022,T-Series,52,0.545,0.559,7,-6.372,1,0.0301,0.644,0.123,0.368,87.002,4,https://i.scdn.co/image/ab67616d0000b2730ece3e23fc94cbc474c5264d
spotify:track:5HY1pCLXAlq5A0G6WR5vvS,"Love Me Thoda Aur (From ""Yaariyan"")",Loveholic Arijit Singh,Arijit Singh,4/15/2019,265810,FALSE,5/31/2022,T-Series,52,0.545,0.559,7,-6.372,1,0.0301,0.644,0.123,0.368,87.002,4,https://i.scdn.co/image/ab67616d0000b2730ece3e23fc94cbc474c5264d
spotify:track:01AE1MgL6L86WQzh4KGDUa,"Kinna Sona (From ""Marjaavaan"")","Kinna Sona (From ""Marjaavaan"")",Meet Bros.,11/6/2019,273925,FALSE,6/3/2022,T-Series,59,0.533,0.723,3,-4.301,0,0.0614,0.283,0.0678,0.591,97.848,4,https://i.scdn.co/image/ab67616d0000b273bcfad9cdf2dadb5f5bb78ce4
spotify:track:01AE1MgL6L86WQzh4KGDUa,"Kinna Sona (From ""Marjaavaan"")","Kinna Sona (From ""Marjaavaan"")",Jubin Nautiyal,11/6/2019,273925,FALSE,6/3/2022,T-Series,59,0.533,0.723,3,-4.301,0,0.0614,0.283,0.0678,0.591,97.848,4,https://i.scdn.co/image/ab67616d0000b273bcfad9cdf2dadb5f5bb78ce4
spotify:track:01AE1MgL6L86WQzh4KGDUa,"Kinna Sona (From ""Marjaavaan"")","Kinna Sona (From ""Marjaavaan"")",Dhvani Bhanushali,11/6/2019,273925,FALSE,6/3/2022,T-Series,59,0.533,0.723,3,-4.301,0,0.0614,0.283,0.0678,0.591,97.848,4,https://i.scdn.co/image/ab67616d0000b273bcfad9cdf2dadb5f5bb78ce4
spotify:track:5X5db3FrBOHbibrFKA02MQ,"Chashni (From ""Bharat"")","Chashni (From ""Bharat"")",Abhijeet Srivastava,5/1/2019,265995,FALSE,6/3/2022,T-Series,61,0.756,0.52,6,-8.642,1,0.0341,0.495,0.0901,0.684,119.92,4,https://i.scdn.co/image/ab67616d0000b273201f237131d85ec662121610
spotify:track:5X5db3FrBOHbibrFKA02MQ,"Chashni (From ""Bharat"")","Chashni (From ""Bharat"")",Vishal-Shekhar,5/1/2019,265995,FALSE,6/3/2022,T-Series,61,0.756,0.52,6,-8.642,1,0.0341,0.495,0.0901,0.684,119.92,4,https://i.scdn.co/image/ab67616d0000b273201f237131d85ec662121610
spotify:track:0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")","Ghungroo (From ""War"")",Vishal-Shekhar,9/30/2019,302935,FALSE,6/3/2022,YRF Music,66,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.533,0.864,118.034,4,https://i.scdn.co/image/ab67616d0000b273281650a8e8c5d04658d31ac1
spotify:track:0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")","Ghungroo (From ""War"")",Arijit Singh,9/30/2019,302935,FALSE,6/3/2022,YRF Music,66,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.533,0.864,118.034,4,https://i.scdn.co/image/ab67616d0000b273281650a8e8c5d04658d31ac1
spotify:track:0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")","Ghungroo (From ""War"")",Shilpa Rao,9/30/2019,302935,FALSE,6/3/2022,YRF Music,66,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.533,0.864,118.034,4,https://i.scdn.co/image/ab67616d0000b273281650a8e8c5d04658d31ac1
spotify:track:0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")","Ghungroo (From ""War"")",Kumaar,9/30/2019,302935,FALSE,6/3/2022,YRF Music,66,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.533,0.864,118.034,4,https://i.scdn.co/image/ab67616d0000b273281650a8e8c5d04658d31ac1
spotify:track:0hFUtSsV2itYEUTZGj6w5H,"Aabaad Barbaad (From ""Ludo"")","Aabaad Barbaad (From ""Ludo"")",Pritam,10/21/2020,309103,FALSE,6/3/2022,T-Series,58,0.626,0.522,7,-5.857,1,0.0317,0.686,0.41,0.628,118.001,4,https://i.scdn.co/image/ab67616d0000b273f338d36ff740be4cdc5ec709
spotify:track:0hFUtSsV2itYEUTZGj6w5H,"Aabaad Barbaad (From ""Ludo"")","Aabaad Barbaad (From ""Ludo"")",Arijit Singh,10/21/2020,309103,FALSE,6/3/2022,T-Series,58,0.626,0.522,7,-5.857,1,0.0317,0.686,0.41,0.628,118.001,4,https://i.scdn.co/image/ab67616d0000b273f338d36ff740be4cdc5ec709
spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,Tiger Zinda Hai,Vishal-Shekhar,12/12/2017,260536,FALSE,6/3/2022,YRF Music,66,0.716,0.64,2,-8.726,1,0.025,0.565,0.127,0.485,105.012,4,https://i.scdn.co/image/ab67616d0000b273576521b1bf3ec2fd7fdfcbd5
spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,Tiger Zinda Hai,Atif Aslam,12/12/2017,260536,FALSE,6/3/2022,YRF Music,66,0.716,0.64,2,-8.726,1,0.025,0.565,0.127,0.485,105.012,4,https://i.scdn.co/image/ab67616d0000b273576521b1bf3ec2fd7fdfcbd5
spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,Tiger Zinda Hai,Irshad Kamil,12/12/2017,260536,FALSE,6/3/2022,YRF Music,66,0.716,0.64,2,-8.726,1,0.025,0.565,0.127,0.485,105.012,4,https://i.scdn.co/image/ab67616d0000b273576521b1bf3ec2fd7fdfcbd5
spotify:track:5fZ0oNVVUQe11KGpgcDCrY,Mere Naam Tu,Zero,Abhay Jodhpurkar,12/21/2018,338593,FALSE,6/3/2022,T-Series,56,0.382,0.398,1,-10.026,0,0.0373,0.698,0.111,0.313,179.649,3,https://i.scdn.co/image/ab67616d0000b273166b3c71f1338a5b72966ad8
spotify:track:7mNZUnDWUDidWBFaUpVtOC,Chidiya,Chidiya,Vilen,12/14/2019,253333,FALSE,6/6/2022,Darks Music Company,56,0.486,0.494,6,-8.56,1,0.0324,0.715,0.109,0.414,179.975,4,https://i.scdn.co/image/ab67616d0000b273f04b86bf08ea4715e12f7e94
spotify:track:4QW4HJdGdo1kgT1JYCvIhJ,Lahu Munh Lag Gaya,Ravishing Deepika,Shail Hada,11/3/2015,300000,FALSE,6/6/2022,Eros Now Music,56,0.581,0.794,5,-3.996,0,0.0413,0.0742,0.254,0.504,146.958,3,https://i.scdn.co/image/ab67616d0000b273d69bb008711215f1254e3215
spotify:track:5DqatlowP9JciDW3fgDFaF,Kill Dil,Kill Dil,Shankar-Ehsaan-Loy,9/25/2014,349518,FALSE,6/6/2022,YRF Music,39,0.584,0.791,9,-6.525,0,0.106,0.21,0.133,0.27,139.945,4,https://i.scdn.co/image/ab67616d0000b27383a95850378de67fec5bbf3a
spotify:track:5DqatlowP9JciDW3fgDFaF,Kill Dil,Kill Dil,Sonu Nigam,9/25/2014,349518,FALSE,6/6/2022,YRF Music,39,0.584,0.791,9,-6.525,0,0.106,0.21,0.133,0.27,139.945,4,https://i.scdn.co/image/ab67616d0000b27383a95850378de67fec5bbf3a
spotify:track:5DqatlowP9JciDW3fgDFaF,Kill Dil,Kill Dil,Shankar Mahadevan,9/25/2014,349518,FALSE,6/6/2022,YRF Music,39,0.584,0.791,9,-6.525,0,0.106,0.21,0.133,0.27,139.945,4,https://i.scdn.co/image/ab67616d0000b27383a95850378de67fec5bbf3a
spotify:track:5DqatlowP9JciDW3fgDFaF,Kill Dil,Kill Dil,Gulzar,9/25/2014,349518,FALSE,6/6/2022,YRF Music,39,0.584,0.791,9,-6.525,0,0.106,0.21,0.133,0.27,139.945,4,https://i.scdn.co/image/ab67616d0000b27383a95850378de67fec5bbf3a
spotify:track:4brSaQIT3bnnE41D042fgL,Tu Hai Ki Nahi,Roy,Ankit Tiwari,1/9/2015,333922,FALSE,6/6/2022,T-Series,67,0.535,0.754,10,-4.77,0,0.0562,0.458,0.302,0.435,143.862,4,https://i.scdn.co/image/ab67616d0000b273f6371011af4c82fb31d54820
spotify:track:4brSaQIT3bnnE41D042fgL,Tu Hai Ki Nahi,Roy,Abhendra Kumar Upadhyay,1/9/2015,333922,FALSE,6/6/2022,T-Series,67,0.535,0.754,10,-4.77,0,0.0562,0.458,0.302,0.435,143.862,4,https://i.scdn.co/image/ab67616d0000b273f6371011af4c82fb31d54820
spotify:track:5NChQ2tXB9q9D8kdkLTWOL,Hosanna,Ekk Deewana Tha (Original Motion Picture Soundtrack),A.R. Rahman,1/4/2012,331400,FALSE,6/6/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.571,0.802,7,-7.201,1,0.0391,0.28,0.0497,0.596,85.97,4,https://i.scdn.co/image/ab67616d0000b2739491cd8e7a5af41b96625cdc
spotify:track:5NChQ2tXB9q9D8kdkLTWOL,Hosanna,Ekk Deewana Tha (Original Motion Picture Soundtrack),Leon D'souza,1/4/2012,331400,FALSE,6/6/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.571,0.802,7,-7.201,1,0.0391,0.28,0.0497,0.596,85.97,4,https://i.scdn.co/image/ab67616d0000b2739491cd8e7a5af41b96625cdc
spotify:track:5NChQ2tXB9q9D8kdkLTWOL,Hosanna,Ekk Deewana Tha (Original Motion Picture Soundtrack),Suzanne D'Mello,1/4/2012,331400,FALSE,6/6/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.571,0.802,7,-7.201,1,0.0391,0.28,0.0497,0.596,85.97,4,https://i.scdn.co/image/ab67616d0000b2739491cd8e7a5af41b96625cdc
spotify:track:5NChQ2tXB9q9D8kdkLTWOL,Hosanna,Ekk Deewana Tha (Original Motion Picture Soundtrack),A.R. Rahman,1/4/2012,331400,FALSE,6/6/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.571,0.802,7,-7.201,1,0.0391,0.28,0.0497,0.596,85.97,4,https://i.scdn.co/image/ab67616d0000b2739491cd8e7a5af41b96625cdc
spotify:track:5NChQ2tXB9q9D8kdkLTWOL,Hosanna,Ekk Deewana Tha (Original Motion Picture Soundtrack),Leon D'souza,1/4/2012,331400,FALSE,6/6/2022,Sony Music Entertainment India Pvt. Ltd.,56,0.571,0.802,7,-7.201,1,0.0391,0.28,0.0497,0.596,85.97,4,https://i.scdn.co/image/ab67616d0000b2739491cd8e7a5af41b96625cdc
