Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:79MSCBD3nnh8Gvjry92nAT,Maye Ni Maye,Lata Surili Phuljhadi,Lata Mangeshkar,10/26/2021,261372,43,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/14/2025,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.587,0.502,6,-13.034,0,0.0498,0.769,0.0011,0.0813,0.831,165.074,4
spotify:track:3vCzLB6kS2lGcIpm1OOUsy,Ishq Hai,Mismatched: Season 3 (Soundtrack from the Netflix Series),Anurag Saikia;Raj Shekhar;Romy;Amarabha Banerjee;Varun Jain;Madhubanti Bagchi;Mismatched - Cast,12/3/2024,312857,76,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/23/2025,"bollywood,hindi indie,ghazal,hindi pop,indian indie,desi,sufi,desi pop",Netflix Music,0.312,0.592,0,-6.995,1,0.0463,0.561,0,0.137,0.639,78.684,4
spotify:track:1pKiclTcbYKsqLd6LiBTp9,Say Na Say Na,Bluff Master,Aneela Mirza;Robert Uhlmarash;Johan Bejerholm,12/16/2005,197240,54,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/25/2025,bollywood,Saregama,0.743,0.956,8,-5.831,1,0.0584,0.154,0.154,0.0246,0.896,99.976,4
spotify:track:3CP0ARxvvbcRPpIYnKAzeU,Sajania,Masty,Ali Zafar,4/11/2007,249120,39,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/25/2025,"qawwali,sufi,bollywood,desi pop,desi,ghazal",Universal Music MENA (Oriental Star Agencies),0.807,0.513,0,-9.42,1,0.0897,0.00579,0.000461,0.384,0.858,95.029,4
spotify:track:2B8xff6qC2S6xkiyt2mGQ2,Jaanam,Detective Byomkesh Bakshy,Peter Cat Recording Co. (PCRC);Suryakant Sawhney,3/2/2015,208013,38,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/25/2025,"indian indie,hindi indie",YRF Music,0.445,0.634,1,-7.971,0,0.0278,0.123,0.00000447,0.106,0.417,87.916,3
spotify:track:30OSumHYAfErUPV3qDGJOU,Do Pall,Do Pall,Coachsahb;Asa Singh Mastana;Surinder Kaur,4/1/2024,209388,61,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/5/2025,"ghazal,bhangra,sufi",Saregama India Ltd,0.587,0.495,11,-9.878,0,0.0907,0.371,0.0189,0.0797,0.566,102.938,4
spotify:track:5ThyDv6aRVU8AH4vXQNldF,Finding Her,Finding Her,Kushagra;Bharath;Saaheal,1/29/2025,207000,83,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/8/2025,"hindi indie,indian indie,desi pop,hindi pop",EYP Creations,0.558,0.378,0,-6.419,1,0.0526,0.894,0.00000232,0.0799,0.44,170.195,3
spotify:track:4ulroyDK6rN73nVkCkWhur,Sahiba,Sahiba,Jasleen Royal;Stebin Ben;Vijay Deverakonda;Radhikka Madan;Priya Saraiya;Aditya Sharma,11/15/2024,217148,77,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/24/2025,"hindi pop,bollywood,desi,gujarati pop,hindi indie,desi pop,gujarati garba",Warner Music India,0.642,0.372,2,-14.072,1,0.0348,0.58,0.000622,0.328,0.341,128.094,4
spotify:track:17opN752ZQpNuoptelsNQ1,Pehli Nazar Mein,Race (Original Motion Picture Soundtrack),Atif Aslam;Pritam,3/21/2008,312892,67,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/24/2025,"bollywood,hindi pop,desi,sufi,qawwali",Tips Industries Ltd,0.488,0.57,9,-5.602,1,0.0775,0.251,0,0.107,0.668,169.702,4
spotify:track:2TYxwTH2HhL6OLVkZlsDLV,"Jugraafiya - From ""Super 30""","Jugraafiya (From ""Super 30"")",Udit Narayan;Shreya Ghoshal,6/15/2019,274352,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2025,"bollywood,hindi pop,desi,kannada pop,marathi pop",Zee Music Company,0.477,0.591,7,-5.169,0,0.0593,0.69,0,0.103,0.58,184.763,3
spotify:track:2GAfZQRZCr5OyuZbYjMqb9,Fanaa,Yuva (Original Motion Picture Soundtrack),A.R. Rahman;Sunitha;Tanvi Shah,3/18/2004,281493,46,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/28/2025,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,telugu pop,tollywood,devotional",Ishtar Music Pvt. Ltd.,0.646,0.807,10,-9.05,0,0.037,0.0239,0.145,0.204,0.38,135.957,4
spotify:track:17cYtwy8kdB6e6b2EBTn4M,Jaan 'Nisaar,Kedarnath (Original Motion Picture Soundtrack),Amit Trivedi;Arijit Singh,11/27/2018,238369,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/27/2025,"bollywood,hindi pop,gujarati garba,desi,bangla pop",Zee Music Company,0.481,0.392,4,-8.2,1,0.0246,0.478,0,0.122,0.257,91.793,4
spotify:track:7jVDWqBap4OmokUeCvFZo7,Manmarziyan,Lootera,Shilpa Rao;Amitabh Bhattacharya;Amit Trivedi,5/29/2013,250909,42,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/27/2025,"bollywood,hindi pop,desi,gujarati garba",T-Series,0.605,0.336,6,-11.131,1,0.0261,0.806,0.000317,0.129,0.209,100.058,1
spotify:track:5UHvVfewZKxwoB6gdhSFtr,Monta Re,Lootera,Swanand Kirkire;Amitabh Bhattacharya;Amit Trivedi,5/29/2013,237614,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/27/2025,"bollywood,ghazal,bhajan,hindi pop,desi,gujarati garba",T-Series,0.718,0.295,4,-11.098,1,0.0567,0.918,0.00454,0.0954,0.751,150.054,3
spotify:track:5stDfeX6w6k3lGySCjG5Ht,Meethi Boliyaan,Celebrate Kai Po Che (Original Motion Picture Soundtrack),Amit Trivedi;Mili Nair,7/10/2013,289186,42,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/27/2025,"bollywood,hindi pop,gujarati garba,desi",UTV,0.353,0.467,6,-8.028,1,0.0307,0.714,0.00169,0.126,0.193,128.215,5
spotify:track:5ByLpy1feHoHXoM4IC4BvW,Paaro,Paaro,Aditya Rikhari,3/26/2024,153214,70,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/1/2025,"hindi indie,indian indie,desi pop,hindi pop",Universal Music India Pvt Ltd.,0.623,0.424,6,-10.633,0,0.0665,0.552,0.0000033,0.167,0.425,140.052,4
spotify:track:7IwbLHMiAjjXq90cmIxLx7,Aaila Re Ladki Mast Mast,Aaila Re Ladki Mast Mast,Vishal S,4/27/2024,180442,18,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/1/2025,,DJ VISHAL S OFFICIAL,0.779,0.962,2,-3.714,1,0.213,0.317,0,0.179,0.475,101.213,3
spotify:track:4jigZPtP8wuNy2vnQw7dUn,"Ishq Mein (From ""Nadaaniyan"")","Ishq Mein (From ""Nadaaniyan"")",Sachin-Jigar;Sachet Tandon;Asees Kaur;Amitabh Bhattacharya,2/3/2025,262736,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/9/2025,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,bhajan,devotional,desi pop",Sony Music Entertainment India Pvt. Ltd.,0.494,0.615,3,-8.839,0,0.0511,0.25,0,0.0986,0.206,94.329,4
spotify:track:3B5pWnmR739mZFh4eVdFla,Udi,Guzaarish,Sunidhi Chauhan;Shail Hada;Sanjay Leela Bhansali;A.M. Turaz,10/16/2010,201471,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/19/2025,"bollywood,desi,hindi pop,gujarati garba,gujarati pop,sufi,ghazal",T-Series,0.727,0.896,9,-2.994,0,0.0586,0.0322,0.00011,0.289,0.652,132.97,4
spotify:track:16GlHFQGt7vDXg2Op8imBa,Tere Liye,Fitoor (Original Motion Picture Soundtrack),Amit Trivedi;Sunidhi Chauhan;Jubin Nautiyal,5/15/2018,270880,40,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/19/2025,"bollywood,hindi pop,gujarati garba,desi,bhajan,devotional",Zee Music Company,0.467,0.572,2,-6.263,1,0.028,0.365,0.0000434,0.117,0.244,141.755,4
spotify:track:04FnSzoogJD1iQbghug23K,Javeda Zindagi-Tose Naina Lage,Anwar,Kshitij Tarey;Shilpa Rao,1/12/2007,502520,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/23/2025,"sufi,marathi pop,bollywood,qawwali,hindi pop,desi",Saregama,0.535,0.621,1,-7.434,0,0.0342,0.523,0.00000333,0.097,0.265,129.864,4
spotify:track:4zlgBHkw0HL6JTcZBbnzqx,Dilko Tumse Pyar Hua,Rehnaa Hai Terre Dil Mein,Roop Kumar Rathod,10/19/2001,331467,58,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/26/2025,"bollywood,sufi,hindi pop,desi",Saregama,0.664,0.384,9,-16.858,0,0.0751,0.629,0,0.146,0.688,149.945,4
spotify:track:5Xe4kq8j3saW89CSNQGawF,Chaudhary,Coke Studio S2,Mame Khan;Amit Trivedi;Shellee,2/4/2023,420680,66,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/27/2025,"sufi,indian indie,bollywood,hindi pop,gujarati garba,desi",Star India Pvt Ltd,0.455,0.681,6,-6.999,1,0.163,0.488,0.00000676,0.297,0.818,169.007,4
spotify:track:5WNasfh6bMkv4NKezJDUDp,Chudi,Maine Payal Hai Chhankai & Other Hits,Falguni Pathak,1/1/2013,255400,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/27/2025,"gujarati garba,gujarati pop,desi pop,bhajan",Universal Music India Pvt Ltd.,0.824,0.844,6,-6.854,1,0.0659,0.0111,0.000914,0.078,0.969,96.996,4
spotify:track:6Z4rRhYZVQsYKmrxD40tru,Obsessed,Obsessed,Riar Saab;Abhijay Sharma,9/29/2022,190444,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/4/2025,"punjabi pop,punjabi hip hop,desi hip hop,desi pop,hindi hip hop","Mass Appeal India, LLC",0.798,0.74,5,-4.099,0,0.0861,0.616,0,0.084,0.851,134.932,4
spotify:track:1la0ICQBLfO0lyqsWNwG7l,Surili Akhiyon Wale,Veer (Original Motion Picture Soundtrack),Sajid-Wajid;Rahat Fateh Ali Khan;Suzanne D'Mello;Gulzar,1/22/2009,331746,63,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/4/2025,"bollywood,desi,hindi pop,sufi,qawwali,ghazal",Sony Music Entertainment India Pvt. Ltd.,0.517,0.561,4,-5.777,1,0.0303,0.407,0,0.0853,0.448,75.977,4
spotify:track:2H9SvhMVXSYPxxkQgzkTKp,Hey Shona,Ta Ra Rum Pum,Vishal-Shekhar;Shaan;Sunidhi Chauhan;Javed Akhtar,4/3/2007,319294,57,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/4/2025,"bollywood,desi,hindi pop,desi pop,bangla pop",YRF Music,0.657,0.601,6,-8.668,0,0.0374,0.125,0.0252,0.0885,0.89,75.004,4
spotify:track:6NJ8Z5GDoHe47R6gGX6sLq,Admirin' You (feat. Preston Pablo),Admirin' You (feat. Preston Pablo),Karan Aujla;Ikky;Preston Pablo,8/1/2023,214750,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/4/2025,"punjabi pop,punjabi hip hop,bhangra,desi hip hop,desi",WM Canada,0.756,0.664,1,-6.227,1,0.0851,0.0935,0,0.104,0.675,96.018,4
spotify:track:0XwRlvv3KlOu4HWlOH34XG,Lover,MoonChild Era,Diljit Dosanjh,8/22/2021,190000,69,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/4/2025,"bhangra,punjabi pop,punjabi hip hop,desi,bollywood",Diljit Dosanjh,0.827,0.587,9,-5.531,0,0.113,0.203,0,0.0727,0.774,119.936,4
spotify:track:24MMjyA3NLqCsDJfsn51eg,Mi Amor,Mi Amor,Sharn;The Paul,9/30/2022,203048,8,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/4/2025,"punjabi pop,punjabi hip hop,desi pop",Desi Avenue,0.637,0.703,4,-5.297,0,0.0789,0.53,0.00000423,0.11,0.553,81.99,4
spotify:track:3F3ZuXYFXGM1V6pk3b3zmi,Kinni Kinni,Ghost,Diljit Dosanjh;thiarajxtt,9/29/2023,213344,70,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/4/2025,"bhangra,punjabi pop,punjabi hip hop,desi,bollywood",DILJIT DOSANJH,0.883,0.525,3,-8.391,0,0.112,0.517,0.00046,0.0734,0.608,97.005,4
spotify:track:0a4IoONosaWbLT4QfSvqij,Gubbare,Ek Main Aur Ekk Tu,Amit Trivedi;Shilpa Rao;Nikhil D'Souza;Amitabh Bhattacharya,12/29/2011,271654,35,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"bollywood,hindi pop,gujarati garba,desi,hindi indie,indian indie",T-Series,0.785,0.367,6,-10.605,1,0.0391,0.403,0.0000448,0.0594,0.601,128,4
spotify:track:0800NFKDicegzMbus9LiuH,Tu Meri,Bang Bang (Original Motion Picture Soundtrack),Vishal Dadlani,9/15/2014,257088,66,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"bollywood,desi,hindi pop",Zee Music Company,0.679,0.687,8,-5.522,1,0.0294,0.0779,0,0.704,0.424,127.961,4
spotify:track:68RveqIjrkOeBbEGL67GgA,Allah Maaf Kare,Desi Boyz,Pritam;Sonu Nigam;Shilpa Rao,10/21/2011,230164,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"bollywood,hindi pop,desi,kannada pop,sandalwood,marathi pop",T-Series,0.664,0.792,6,-5.294,1,0.0283,0.184,0.000417,0.106,0.86,139.961,4
spotify:track:2iZeKe5avjtKVmjfSFkpxd,Tum Jo Aaye,Once Upon A Time In Mumbaai,Pritam;Rahat Fateh Ali Khan;Tulsi Kumar;Irshad Kamil,6/29/2010,286443,73,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"bollywood,hindi pop,desi,sufi,qawwali,ghazal",T-Series,0.574,0.841,4,-4.449,1,0.0948,0.399,0.000001,0.205,0.927,83.706,4
spotify:track:7vHo5K0SeLhkX3TFYW0JSg,Samjho Na,Samjho Na,Aditya Rikhari;UNPLG'd,10/1/2024,58252,47,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"hindi indie,indian indie,desi pop,hindi pop",Unplgd Records,0.617,0.194,6,-10.889,0,0.0445,0.931,0,0.164,0.604,102.487,4
spotify:track:71rknoNeiG7kWhx9ItrBAV,Jiya,Jigra,Shaheen Bhatt;Achint;Varun Grover,10/15/2024,173560,35,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"gujarati garba,gujarati pop,bollywood,ghazal,hindi pop",Saregama India Ltd,0.406,0.262,0,-11.02,1,0.0284,0.897,0.00000451,0.11,0.102,142.017,4
spotify:track:1tCduDqB3J8r90FAxprLzO,Nazm Nazm,Hits of Ayushmann Khurrana,Arko,7/7/2023,226941,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"hindi pop,bollywood,bangla pop,desi pop",Zee Music Company,0.62,0.627,7,-6.187,1,0.0308,0.492,0,0.133,0.557,82.007,4
spotify:track:0BrEDXo0w5pmEqDd67oERv,Shaam Shaandaar,Shaandaar (Original Motion Picture Soundtrack),Amit Trivedi,10/22/2015,237463,50,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"bollywood,hindi pop,gujarati garba,desi",Zee Music Company,0.655,0.775,6,-4.406,0,0.0862,0.0307,0.00112,0.0494,0.637,133.998,4
spotify:track:4K1zKRQr4GzysIYelA2XUw,440 Volt,Sultan,Vishal-Shekhar;Mika Singh;Irshad Kamil,5/31/2016,268120,49,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"bollywood,desi,hindi pop",YRF Music,0.695,0.717,6,-7.939,1,0.0686,0.257,0,0.0681,0.771,162.084,3
spotify:track:0R5invf0xH2NTXVnloNRjb,"Palat - Tera Hero Idhar Hai (From ""Main Tera Hero"")",Groove With Arijit Singh,Arijit Singh,5/22/2019,270676,57,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/5/2025,"hindi pop,bollywood,desi,bangla pop",T-Series,0.411,0.729,9,-4.738,0,0.0983,0.132,0,0.177,0.498,96.053,3
